s	1727745900	19409.900000	1727746740	19415.600000
b	1727746740	19415.600000	1727747220	19414.900000
b	1727748300	19409.900000	1727749320	19405.900000
s	1727752800	19394.900000	1727753400	19394.900000
s	1727753400	19394.900000	1727754720	19408.900000
s	1727755020	19413.900000	1727755800	19410.900000
b	1727756460	19414.900000	1727757120	19413.900000
s	1727758020	19408.400000	1727758320	19404.900000
s	1727759580	19402.900000	1727759940	19400.900000
s	1727760360	19403.900000	1727760720	19402.900000
b	1727761560	19396.400000	1727762280	19397.900000
b	1727762280	19397.900000	1727763000	19397.200000
s	1727763000	19397.200000	1727764680	19423.200000
b	1727764680	19423.200000	1727765280	19424.200000
s	1727765280	19424.200000	1727765700	19419.200000
b	1727766180	19427.200000	1727766360	19414.200000
s	1727767260	19374.200000	1727767920	19372.200000
b	1727768340	19386.200000	1727769660	19403.200000
s	1727773080	19399.200000	1727773200	19390.200000
s	1727774760	19385.200000	1727775060	19377.200000
s	1727775060	19377.200000	1727775780	19381.200000
b	1727775780	19381.200000	1727777160	19386.200000
s	1727777220	19395.200000	1727777340	19386.200000
b	1727777640	19397.200000	1727777880	19389.200000
b	1727778780	19390.200000	1727779200	19396.200000
b	1727779200	19396.200000	1727779560	19389.200000
s	1727779560	19389.200000	1727779980	19394.200000
s	1727779980	19394.200000	1727781360	19415.200000
b	1727782200	19413.200000	1727782800	19409.200000
s	1727783160	19413.200000	1727783820	19419.200000
b	1727783820	19419.200000	1727784060	19427.200000
b	1727785740	19447.200000	1727786220	19451.200000
b	1727786700	19447.200000	1727787240	19449.200000
b	1727787240	19449.200000	1727787660	19445.200000
s	1727787660	19445.200000	1727787780	19454.200000
b	1727788260	19449.200000	1727788980	19444.200000
s	1727791380	19273.400000	1727792460	19216.200000
b	1727792460	19216.200000	1727792880	19182.200000
s	1727792880	19182.200000	1727793240	19208.200000
s	1727794560	19199.200000	1727795160	19199.200000
b	1727795160	19199.200000	1727796000	19181.200000
b	1727797560	19217.200000	1727798100	19220.200000
b	1727798340	19211.200000	1727798640	19219.200000
b	1727799240	19213.200000	1727799660	19220.200000
b	1727799780	19212.200000	1727800140	19219.200000
b	1727800320	19205.200000	1727801580	19184.200000
s	1727801580	19184.200000	1727802240	19179.200000
s	1727803860	19157.200000	1727807040	19248.200000
b	1727807100	19255.200000	1727807760	19258.200000
b	1727807760	19258.200000	1727808300	19266.200000
b	1727808300	19266.200000	1727808480	19257.200000
s	1727809740	19252.200000	1727809980	19242.200000
b	1727810400	19247.200000	1727810940	19244.200000
s	1727811600	19235.200000	1727811840	19224.000000
s	1727811840	19224.000000	1727829360	19219.400000
b	1727829360	19219.400000	1727830260	19226.700000
s	1727830260	19226.700000	1727830680	19226.700000
s	1727830680	19226.700000	1727831460	19232.400000
b	1727833260	19254.400000	1727833680	19256.700000
b	1727834160	19255.400000	1727834340	19265.700000
b	1727834340	19265.700000	1727835000	19262.700000
b	1727835000	19262.700000	1727835180	19270.700000
b	1727835540	19262.700000	1727835840	19264.700000
s	1727835840	19264.700000	1727835960	19256.700000
b	1727838360	19252.700000	1727838420	19245.700000
b	1727838960	19243.700000	1727839440	19242.700000
b	1727839440	19242.700000	1727839620	19250.700000
s	1727840820	19269.700000	1727842080	19272.700000
b	1727842500	19265.700000	1727842620	19272.700000
s	1727842620	19272.700000	1727843100	19265.700000
b	1727843100	19265.700000	1727844060	19249.700000
s	1727848020	19216.700000	1727848740	19223.700000
b	1727848740	19223.700000	1727849160	19209.200000
s	1727849160	19209.200000	1727849640	19210.000000
b	1727850420	19203.000000	1727851500	19224.000000
s	1727851500	19224.000000	1727852040	19220.000000
b	1727852040	19220.000000	1727852340	19211.000000
b	1727852580	19206.000000	1727852880	19230.000000
b	1727852880	19230.000000	1727853060	19207.800000
b	1727853060	19207.800000	1727853420	19231.000000
s	1727853420	19231.000000	1727853660	19218.800000
b	1727853660	19218.800000	1727854080	19226.000000
s	1727854080	19226.000000	1727855280	19239.000000
b	1727855280	19239.000000	1727855700	19251.000000
b	1727856840	19243.000000	1727857440	19248.000000
b	1727857500	19234.000000	1727857920	19245.000000
b	1727858400	19245.000000	1727859120	19227.000000
s	1727859120	19227.000000	1727859600	19218.000000
b	1727861280	19180.000000	1727861760	19180.000000
s	1727861760	19180.000000	1727863020	19162.000000
b	1727863020	19162.000000	1727863260	19147.000000
s	1727863260	19147.000000	1727864160	19138.000000
s	1727864580	19129.000000	1727864940	19141.000000
b	1727864940	19141.000000	1727865600	19156.000000
s	1727865600	19156.000000	1727866140	19152.000000
b	1727866140	19152.000000	1727866440	19142.000000
s	1727868300	19101.000000	1727869320	19114.000000
s	1727869320	19114.000000	1727870700	19092.000000
s	1727870700	19092.000000	1727870760	19074.800000
s	1727870760	19074.800000	1727870940	19092.000000
s	1727870940	19092.000000	1727872140	19100.800000
b	1727874540	19125.000000	1727875740	19123.000000
b	1727875740	19123.000000	1727875860	19101.000000
s	1727875860	19101.000000	1727876820	19102.000000
b	1727878200	19124.000000	1727878500	19103.000000
b	1727878980	19104.000000	1727879520	19126.000000
b	1727880840	19140.000000	1727881380	19151.000000
s	1727882880	19153.000000	1727884320	19183.000000
s	1727884740	19189.000000	1727885340	19187.000000
b	1727886300	19185.000000	1727886600	19176.000000
s	1727886600	19176.000000	1727887320	19176.000000
b	1727887320	19176.000000	1727887380	19171.000000
s	1727889240	19143.000000	1727890440	19144.000000
s	1727890440	19144.000000	1727890680	19154.000000
b	1727890680	19154.000000	1727892660	19174.000000
s	1727892780	19178.000000	1727892840	19174.000000
b	1727892840	19174.000000	1727892900	19178.000000
s	1727893200	19174.000000	1727894040	19167.000000
s	1727894040	19167.000000	1727895120	19166.000000
b	1727895120	19166.000000	1727895600	19169.000000
b	1727895600	19169.000000	1727896500	19169.000000
b	1727897700	19167.000000	1727898600	19165.000000
s	1727898600	19165.000000	1727915880	19136.600000
b	1727915880	19136.600000	1727916300	19134.600000
s	1727916300	19134.600000	1727917140	19134.900000
b	1727917140	19134.900000	1727917620	19134.600000
s	1727918820	19122.900000	1727919840	19101.900000
b	1727919840	19101.900000	1727919900	19094.900000
s	1727919900	19094.900000	1727920200	19101.900000
b	1727920200	19101.900000	1727920860	19100.900000
s	1727922840	19094.900000	1727923560	19094.900000
b	1727924460	19084.900000	1727924640	19075.900000
s	1727924640	19075.900000	1727924760	19084.900000
s	1727924760	19084.900000	1727926020	19092.900000
s	1727928840	19072.900000	1727928900	19075.900000
s	1727930220	19074.900000	1727930520	19065.600000
b	1727931360	19052.900000	1727931840	19051.900000
b	1727931840	19051.900000	1727932560	19062.900000
b	1727932560	19062.900000	1727932980	19057.600000
b	1727933520	19062.900000	1727934120	19058.900000
b	1727934120	19058.900000	1727934600	19063.900000
b	1727934780	19048.900000	1727935260	19056.900000
b	1727937000	19077.200000	1727937420	19073.200000
s	1727937900	19080.200000	1727938740	19087.200000
b	1727938740	19087.200000	1727939100	19100.200000
b	1727939100	19100.200000	1727939580	19088.200000
b	1727939580	19088.200000	1727940060	19083.200000
s	1727940060	19083.200000	1727940360	19058.000000
b	1727940360	19058.000000	1727941980	19015.200000
s	1727942460	18985.000000	1727942580	19004.200000
b	1727942580	19004.200000	1727943000	18995.200000
b	1727943000	18995.200000	1727943300	19008.200000
b	1727943300	19008.200000	1727943720	18996.200000
b	1727943720	18996.200000	1727944080	19012.200000
s	1727944080	19012.200000	1727944440	18990.200000
b	1727944440	18990.200000	1727944680	19003.200000
s	1727945700	19033.200000	1727946240	19026.200000
s	1727946240	19026.200000	1727946600	19036.200000
b	1727948340	19046.200000	1727948760	19053.200000
s	1727948760	19053.200000	1727949120	19043.200000
b	1727949120	19043.200000	1727949300	19051.200000
s	1727949300	19051.200000	1727949900	19050.200000
b	1727949900	19050.200000	1727950800	19048.200000
b	1727951760	19064.200000	1727952120	19076.200000
s	1727952120	19076.200000	1727952420	19067.200000
s	1727952600	19075.200000	1727953080	19077.200000
b	1727953080	19077.200000	1727953260	19088.200000
s	1727953260	19088.200000	1727953680	19087.200000
b	1727954460	19092.200000	1727955180	19097.200000
b	1727955180	19097.200000	1727955540	19106.200000
s	1727955540	19106.200000	1727956140	19105.200000
b	1727956140	19105.200000	1727956680	19103.200000
s	1727956680	19103.200000	1727956980	19098.200000
s	1727959320	19047.200000	1727959680	19035.200000
s	1727959680	19035.200000	1727960400	19042.200000
s	1727961420	19048.200000	1727961900	19040.200000
s	1727963700	19008.200000	1727964780	19028.200000
b	1727964780	19028.200000	1727965980	18999.200000
s	1727966400	18986.200000	1727966820	19001.200000
s	1727967540	18989.200000	1727967960	18992.200000
s	1727968380	18981.200000	1727968500	18995.200000
b	1727971080	19036.200000	1727971680	19040.200000
b	1727972160	19040.200000	1727972520	19043.200000
s	1727972520	19043.200000	1727972880	19039.200000
s	1727975280	18995.200000	1727975700	18986.200000
s	1727975700	18986.200000	1727976000	18991.200000
b	1727976000	18991.200000	1727976540	18992.200000
s	1727976540	18992.200000	1727977500	18995.200000
s	1727978580	18991.200000	1727978700	19000.200000
s	1727978700	19000.200000	1727979720	18999.200000
b	1727980740	18996.700000	1727981220	18995.700000
s	1727981220	18995.700000	1727981280	18998.700000
b	1727981340	18995.700000	1727981400	18999.700000
b	1727981400	18999.700000	1727981880	18995.700000
b	1727981880	18995.700000	1727983140	18986.700000
s	1727983140	18986.700000	1727983680	18984.700000
b	1727983680	18984.700000	1727984280	18990.700000
b	1727984280	18990.700000	1727984400	18986.700000
b	1727984400	18986.700000	1727984880	18986.700000
b	1728002220	18980.700000	1728002340	18988.400000
b	1728002340	18988.400000	1728003720	18983.700000
s	1728004680	18981.700000	1728005400	18985.700000
b	1728005400	18985.700000	1728005820	18990.700000
s	1728005820	18990.700000	1728007200	19019.700000
b	1728010800	19027.700000	1728011040	19024.700000
b	1728011760	19022.400000	1728012600	19021.700000
s	1728012600	19021.700000	1728012660	19015.700000
s	1728012660	19015.700000	1728013080	19018.700000
b	1728013080	19018.700000	1728013260	19009.700000
s	1728013680	19014.400000	1728014100	19012.700000
s	1728015720	19020.700000	1728015900	19025.700000
b	1728016560	19024.700000	1728017940	19010.700000
b	1728018960	19019.700000	1728019680	19019.700000
b	1728019740	19024.700000	1728019920	19016.700000
b	1728019920	19016.700000	1728020520	19013.200000
s	1728020520	19013.200000	1728021000	19009.700000
b	1728021180	19016.700000	1728021720	19011.700000
s	1728023400	19008.000000	1728023820	19010.000000
s	1728024840	19006.000000	1728024960	18998.000000
b	1728025860	18990.000000	1728028200	19026.000000
b	1728028200	19026.000000	1728028440	19040.000000
s	1728028440	19040.000000	1728028740	19031.000000
b	1728029820	19021.000000	1728030480	19024.000000
s	1728030480	19024.000000	1728031200	19033.000000
s	1728031560	19026.000000	1728032520	19030.000000
b	1728032520	19030.000000	1728033300	19029.000000
s	1728033300	19029.000000	1728033540	19038.000000
s	1728033540	19038.000000	1728034500	19044.000000
b	1728036060	19053.000000	1728036660	19057.000000
s	1728036660	19057.000000	1728037140	19057.000000
b	1728037140	19057.000000	1728037860	19058.000000
s	1728037860	19058.000000	1728038580	19056.000000
s	1728038580	19056.000000	1728038760	19066.000000
s	1728039660	19044.000000	1728040920	19058.000000
b	1728040920	19058.000000	1728042300	19050.000000
b	1728042300	19050.000000	1728042900	19046.000000
b	1728044280	19064.000000	1728044820	19073.000000
s	1728044820	19073.000000	1728046500	19141.000000
s	1728046560	19160.000000	1728047040	19155.000000
s	1728048000	19134.000000	1728049320	19120.000000
b	1728050520	19130.000000	1728050940	19114.800000
s	1728052500	19115.000000	1728054720	19141.000000
s	1728056100	19126.000000	1728056940	19146.000000
s	1728057060	19155.000000	1728058080	19179.000000
b	1728058080	19179.000000	1728058560	19175.000000
b	1728058560	19175.000000	1728058920	19168.000000
b	1728058920	19168.000000	1728059580	19161.000000
b	1728060660	19175.000000	1728061860	19171.000000
b	1728061860	19171.000000	1728062640	19176.000000
b	1728062640	19176.000000	1728063720	19170.000000
s	1728063720	19170.000000	1728064200	19169.000000
s	1728065880	19159.000000	1728066720	19165.000000
b	1728066720	19165.000000	1728066840	19170.000000
s	1728068760	19181.000000	1728069120	19178.000000
b	1728071100	19195.000000	1728071640	19198.000000
s	1728071640	19198.000000	1728261000	19173.400000
s	1728262860	19182.400000	1728262920	19192.400000
b	1728262920	19192.400000	1728264540	19214.900000
b	1728264540	19214.900000	1728264720	19224.100000
b	1728265440	19225.400000	1728266160	19200.100000
s	1728268200	19196.400000	1728268800	19193.100000
b	1728270180	19188.400000	1728270240	19195.400000
s	1728271260	19191.400000	1728271920	19189.400000
b	1728271920	19189.400000	1728271980	19185.400000
s	1728271980	19185.400000	1728272400	19186.400000
b	1728273900	19190.400000	1728274320	19187.400000
b	1728274320	19187.400000	1728274380	19190.400000
b	1728275340	19193.400000	1728275580	19198.400000
b	1728275580	19198.400000	1728276000	19197.400000
s	1728278220	19195.400000	1728278520	19189.400000
b	1728280200	19177.400000	1728280800	19176.400000
b	1728280800	19176.400000	1728281820	19182.700000
s	1728283020	19178.700000	1728284280	19194.700000
b	1728284280	19194.700000	1728286200	19081.700000
s	1728286200	19081.700000	1728286680	19064.700000
b	1728286680	19064.700000	1728287100	19069.700000
s	1728287340	19056.700000	1728288180	19045.700000
b	1728288180	19045.700000	1728288900	19054.700000
b	1728289440	19057.700000	1728290340	19069.700000
s	1728290340	19069.700000	1728290760	19075.700000
b	1728290760	19075.700000	1728291120	19062.700000
s	1728291120	19062.700000	1728292080	19046.700000
s	1728292080	19046.700000	1728292860	19040.700000
b	1728293460	19037.700000	1728294480	19063.700000
s	1728295380	19078.700000	1728295560	19063.700000
b	1728295560	19063.700000	1728296040	19069.700000
s	1728296040	19069.700000	1728297600	19084.700000
s	1728297600	19084.700000	1728298140	19082.700000
s	1728298140	19082.700000	1728298560	19069.700000
b	1728298560	19069.700000	1728299160	19071.700000
s	1728300600	19078.700000	1728301020	19083.700000
s	1728301500	19079.700000	1728301920	19084.700000
b	1728302400	19085.700000	1728302580	19090.700000
s	1728302640	19083.700000	1728303120	19088.700000
b	1728304260	19095.700000	1728304320	19105.700000
b	1728304320	19105.700000	1728305460	19117.700000
b	1728305460	19117.700000	1728306000	19112.700000
b	1728306000	19112.700000	1728306900	19121.700000
b	1728306900	19121.700000	1728307260	19129.700000
s	1728307260	19129.700000	1728307680	19124.700000
b	1728307680	19124.700000	1728308280	19132.700000
s	1728308280	19132.700000	1728308700	19121.700000
b	1728308700	19121.700000	1728309780	19112.700000
s	1728309780	19112.700000	1728310140	19102.700000
s	1728310560	19112.700000	1728311100	19106.700000
s	1728311760	19113.700000	1728312000	19100.700000
b	1728313200	19099.700000	1728313860	19110.700000
s	1728314460	19106.700000	1728315240	19105.700000
s	1728317280	19093.700000	1728317340	19087.700000
s	1728317340	19087.700000	1728317760	19091.700000
b	1728317760	19091.700000	1728318600	19092.700000
s	1728318780	19098.700000	1728319260	19093.700000
b	1728319260	19093.700000	1728319680	19095.700000
b	1728321600	19105.700000	1728322080	19105.700000
s	1728322080	19105.700000	1728322140	19098.700000
b	1728322140	19098.700000	1728322620	19098.700000
s	1728325020	19077.700000	1728326460	19051.700000
b	1728326460	19051.700000	1728326640	19039.700000
s	1728326640	19039.700000	1728327900	19004.700000
s	1728327900	19004.700000	1728329340	19018.700000
b	1728330300	19013.700000	1728331080	19022.700000
s	1728331080	19022.700000	1728347400	19056.600000
b	1728347400	19056.600000	1728348000	19057.300000
b	1728348000	19057.300000	1728348540	19060.600000
b	1728348780	19057.300000	1728350640	19028.300000
s	1728351060	19023.600000	1728352140	19001.600000
s	1728352140	19001.600000	1728352560	18998.600000
s	1728352560	18998.600000	1728355380	18944.300000
s	1728355800	18931.600000	1728356040	18948.300000
b	1728356040	18948.300000	1728357000	18952.100000
b	1728358200	18950.600000	1728359340	18949.100000
b	1728362100	18966.600000	1728362220	18959.300000
s	1728362220	18959.300000	1728362880	18960.600000
b	1728363840	18961.600000	1728364560	18956.600000
s	1728364560	18956.600000	1728364860	18945.300000
s	1728367080	18942.600000	1728367680	18946.500000
s	1728367680	18946.500000	1728368040	18953.900000
s	1728368940	18935.900000	1728370860	18941.900000
b	1728370860	18941.900000	1728371280	18963.900000
b	1728371280	18963.900000	1728371640	18948.700000
s	1728372480	18942.900000	1728373500	18963.900000
s	1728373500	18963.900000	1728374340	18954.900000
b	1728374340	18954.900000	1728375180	18954.900000
s	1728375480	18976.900000	1728375840	18959.700000
b	1728375840	18959.700000	1728376560	18962.900000
b	1728377400	18967.900000	1728378060	18970.900000
b	1728378060	18970.900000	1728378540	18979.900000
b	1728380340	19019.900000	1728380640	19027.900000
b	1728381900	19034.900000	1728382980	19049.900000
b	1728382980	19049.900000	1728383280	19060.900000
s	1728385800	19065.900000	1728385980	19073.900000
s	1728385980	19073.900000	1728386580	19069.900000
b	1728386580	19069.900000	1728387000	19080.900000
b	1728387000	19080.900000	1728387480	19080.900000
b	1728387480	19080.900000	1728388140	19077.900000
s	1728388140	19077.900000	1728389160	19085.700000
b	1728389160	19085.700000	1728390000	19083.900000
s	1728390000	19083.900000	1728390600	19077.900000
s	1728390600	19077.900000	1728390900	19086.900000
s	1728390900	19086.900000	1728391260	19077.900000
s	1728391560	19081.900000	1728392820	19082.900000
b	1728392820	19082.900000	1728393300	19097.900000
s	1728393300	19097.900000	1728393420	19088.900000
b	1728394200	19085.900000	1728394320	19096.900000
s	1728394320	19096.900000	1728394380	19082.900000
s	1728394920	19082.900000	1728396180	19087.900000
b	1728397320	19046.900000	1728397740	19058.900000
s	1728398100	19050.900000	1728398520	19060.900000
s	1728401040	19066.900000	1728401400	19078.900000
b	1728401640	19071.900000	1728402000	19079.900000
b	1728402000	19079.900000	1728403260	19094.900000
b	1728403260	19094.900000	1728404160	19091.900000
s	1728404160	19091.900000	1728406020	19103.900000
b	1728406020	19103.900000	1728406560	19101.900000
s	1728406560	19101.900000	1728406980	19098.900000
b	1728406980	19098.900000	1728408180	19078.900000
s	1728408180	19078.900000	1728408720	19077.900000
s	1728408720	19077.900000	1728408900	19083.900000
b	1728408900	19083.900000	1728409620	19081.900000
b	1728409980	19084.900000	1728411480	19088.900000
b	1728411480	19088.900000	1728411660	19091.900000
s	1728411660	19091.900000	1728411720	19087.900000
b	1728411720	19087.900000	1728412380	19086.900000
b	1728413100	19091.900000	1728413340	19095.900000
s	1728413340	19095.900000	1728414060	19096.900000
b	1728414060	19096.900000	1728414720	19097.900000
b	1728414720	19097.900000	1728415500	19101.900000
b	1728415500	19101.900000	1728415860	19106.900000
s	1728415860	19106.900000	1728416700	19109.900000
b	1728416700	19109.900000	1728416940	19115.900000
s	1728436140	19117.600000	1728436680	19116.600000
b	1728438720	19109.600000	1728440040	19076.600000
b	1728440040	19076.600000	1728440760	19078.600000
s	1728440760	19078.600000	1728441840	19068.600000
b	1728441840	19068.600000	1728442260	19066.100000
b	1728442500	19068.600000	1728442800	19061.600000
s	1728443820	19055.600000	1728444120	19058.600000
s	1728444120	19058.600000	1728445020	19058.600000
s	1728445140	19065.600000	1728445740	19065.100000
b	1728445740	19065.100000	1728446640	19066.600000
s	1728446640	19066.600000	1728447180	19068.600000
s	1728447180	19068.600000	1728447540	19070.600000
s	1728447540	19070.600000	1728447600	19068.600000
b	1728447600	19068.600000	1728447660	19070.600000
s	1728447660	19070.600000	1728448140	19071.600000
b	1728448140	19071.600000	1728448260	19073.600000
s	1728448260	19073.600000	1728448500	19069.600000
b	1728448500	19069.600000	1728449940	19062.600000
s	1728449940	19062.600000	1728450600	19080.600000
b	1728450600	19080.600000	1728451080	19081.600000
b	1728451080	19081.600000	1728452700	19092.600000
b	1728452700	19092.600000	1728453660	19096.600000
b	1728454140	19089.500000	1728454620	19091.900000
s	1728454680	19082.900000	1728455160	19080.900000
s	1728456060	19072.900000	1728457200	19086.900000
s	1728457200	19086.900000	1728458580	19036.900000
s	1728460020	19062.900000	1728460980	19068.900000
s	1728460980	19068.900000	1728461460	19073.900000
b	1728461460	19073.900000	1728461880	19066.900000
b	1728461880	19066.900000	1728462540	19054.900000
s	1728462540	19054.900000	1728463560	19069.900000
s	1728464280	19058.900000	1728465960	19085.900000
s	1728466260	19094.900000	1728466560	19082.900000
b	1728467700	19099.900000	1728468240	19094.900000
s	1728468240	19094.900000	1728469260	19100.900000
b	1728469260	19100.900000	1728469680	19105.900000
b	1728471240	19111.900000	1728471600	19120.900000
s	1728471600	19120.900000	1728472740	19125.900000
b	1728472740	19125.900000	1728473100	19129.900000
s	1728473100	19129.900000	1728473340	19123.900000
b	1728473340	19123.900000	1728474300	19125.900000
s	1728475020	19122.900000	1728475200	19127.900000
b	1728475860	19122.900000	1728476700	19110.900000
b	1728477120	19106.900000	1728478140	19091.900000
s	1728478140	19091.900000	1728479280	19103.900000
b	1728479760	19104.900000	1728480120	19097.900000
s	1728480360	19105.900000	1728483420	19191.900000
b	1728483420	19191.900000	1728483780	19201.900000
b	1728483780	19201.900000	1728484980	19210.900000
s	1728484980	19210.900000	1728485400	19215.900000
b	1728485400	19215.900000	1728487920	19258.900000
b	1728487920	19258.900000	1728488580	19264.900000
b	1728490020	19261.900000	1728490440	19257.900000
s	1728490440	19257.900000	1728491100	19258.900000
s	1728492060	19257.900000	1728492300	19261.900000
b	1728492780	19259.900000	1728493260	19260.900000
s	1728493260	19260.900000	1728493320	19256.900000
b	1728494940	19268.900000	1728495660	19273.900000
b	1728495660	19273.900000	1728495780	19269.900000
s	1728496020	19273.900000	1728496200	19268.900000
b	1728498840	19263.900000	1728499140	19269.900000
b	1728499140	19269.900000	1728499920	19269.900000
b	1728499920	19269.900000	1728500640	19267.900000
b	1728500640	19267.900000	1728500820	19262.900000
s	1728500820	19262.900000	1728501240	19267.900000
b	1728502380	19278.900000	1728502860	19280.900000
b	1728502860	19280.900000	1728503400	19280.900000
b	1728520200	19278.200000	1728520500	19286.900000
s	1728520500	19286.900000	1728521700	19295.700000
b	1728521700	19295.700000	1728522300	19292.700000
s	1728522900	19291.400000	1728523620	19287.700000
s	1728523620	19287.700000	1728524700	19294.700000
b	1728524700	19294.700000	1728525180	19299.700000
s	1728525180	19299.700000	1728525240	19293.700000
b	1728526140	19293.700000	1728526740	19286.700000
s	1728526740	19286.700000	1728528240	19294.700000
s	1728528240	19294.700000	1728528360	19299.700000
s	1728528360	19299.700000	1728528600	19294.700000
s	1728529080	19295.700000	1728529140	19291.400000
b	1728531540	19279.700000	1728532500	19280.700000
b	1728532500	19280.700000	1728532560	19282.700000
b	1728532560	19282.700000	1728533340	19281.700000
b	1728533760	19284.700000	1728533820	19281.700000
s	1728534360	19283.700000	1728534720	19279.700000
s	1728534720	19279.700000	1728534900	19283.700000
b	1728534900	19283.700000	1728535620	19279.700000
s	1728536220	19280.700000	1728536880	19287.700000
b	1728536880	19287.700000	1728538200	19271.700000
s	1728538200	19271.700000	1728538260	19265.700000
b	1728538260	19265.700000	1728539100	19264.700000
s	1728539400	19259.700000	1728540060	19254.700000
s	1728540300	19236.700000	1728540780	19248.000000
s	1728540780	19248.000000	1728540900	19239.000000
b	1728542640	19243.000000	1728542820	19235.000000
b	1728542820	19235.000000	1728543420	19244.000000
b	1728546480	19196.000000	1728546900	19190.000000
b	1728546900	19190.000000	1728546960	19200.000000
b	1728546960	19200.000000	1728547980	19200.000000
b	1728548160	19213.000000	1728548520	19202.000000
b	1728549540	19201.000000	1728550080	19198.000000
s	1728552540	19191.000000	1728553920	19218.000000
s	1728553920	19218.000000	1728553980	19225.000000
b	1728553980	19225.000000	1728555720	19245.000000
b	1728555720	19245.000000	1728556140	19250.000000
s	1728556140	19250.000000	1728557100	19258.000000
s	1728558900	19228.000000	1728559020	19237.000000
b	1728560460	19257.700000	1728561060	19257.000000
b	1728563340	19268.000000	1728563940	19234.000000
s	1728564480	19239.000000	1728564660	19222.800000
s	1728564660	19222.800000	1728565380	19235.000000
b	1728565800	19223.000000	1728566220	19228.000000
b	1728567240	19222.000000	1728568380	19174.000000
s	1728568380	19174.000000	1728568800	19157.000000
b	1728568800	19157.000000	1728568980	19184.000000
b	1728568980	19184.000000	1728570000	19196.000000
b	1728571800	19197.000000	1728571980	19180.000000
b	1728571980	19180.000000	1728572640	19189.000000
b	1728573600	19210.000000	1728574200	19211.000000
b	1728574200	19211.000000	1728574260	19203.000000
b	1728574440	19212.000000	1728575460	19214.000000
s	1728575460	19214.000000	1728575580	19221.000000
b	1728575580	19221.000000	1728576240	19225.000000
b	1728576240	19225.000000	1728576420	19233.000000
s	1728577440	19236.000000	1728578280	19230.000000
s	1728578520	19225.000000	1728579120	19223.000000
b	1728579120	19223.000000	1728579660	19218.000000
b	1728580380	19216.000000	1728581280	19220.000000
b	1728581520	19224.000000	1728582000	19223.000000
b	1728582000	19223.000000	1728582120	19230.000000
s	1728582120	19230.000000	1728582540	19225.000000
b	1728582540	19225.000000	1728583020	19224.000000
s	1728583020	19224.000000	1728583320	19219.000000
s	1728583320	19219.000000	1728583800	19221.000000
b	1728583800	19221.000000	1728583980	19215.000000
b	1728583980	19215.000000	1728584520	19216.000000
s	1728586980	19196.000000	1728587460	19198.000000
b	1728587760	19193.000000	1728587880	19200.000000
b	1728587880	19200.000000	1728588420	19199.000000
b	1728588420	19199.000000	1728588720	19202.000000
s	1728588780	19199.000000	1728588840	19202.000000
b	1728588960	19199.000000	1728589080	19203.000000
s	1728589080	19203.000000	1728607020	19236.800000
b	1728607020	19236.800000	1728607740	19242.800000
s	1728607740	19242.800000	1728608220	19236.800000
b	1728608280	19240.800000	1728609540	19248.800000
s	1728609540	19248.800000	1728609960	19254.800000
b	1728609960	19254.800000	1728610500	19251.800000
b	1728610500	19251.800000	1728610980	19253.800000
s	1728611460	19252.800000	1728612240	19255.300000
s	1728612240	19255.300000	1728613860	19257.800000
b	1728617580	19249.800000	1728617640	19245.800000
b	1728617640	19245.800000	1728618000	19249.800000
b	1728619200	19250.800000	1728619740	19248.800000
b	1728619740	19248.800000	1728620100	19245.800000
b	1728620100	19245.800000	1728620460	19248.800000
s	1728620460	19248.800000	1728620580	19246.800000
s	1728624240	19220.300000	1728624720	19220.300000
s	1728624720	19220.300000	1728625680	19222.300000
s	1728625680	19222.300000	1728625980	19223.800000
b	1728626400	19221.800000	1728626640	19225.300000
b	1728626640	19225.300000	1728627300	19217.100000
b	1728627300	19217.100000	1728627420	19224.100000
b	1728627420	19224.100000	1728628560	19228.100000
b	1728628560	19228.100000	1728630180	19214.100000
s	1728630660	19203.900000	1728631560	19198.100000
b	1728634680	19221.100000	1728635340	19214.100000
b	1728636180	19217.100000	1728637020	19202.100000
s	1728638280	19229.100000	1728639240	19228.100000
s	1728639240	19228.100000	1728639840	19227.100000
b	1728639840	19227.100000	1728640740	19219.100000
s	1728642600	19229.100000	1728643380	19226.100000
s	1728643380	19226.100000	1728643440	19219.100000
s	1728643560	19226.100000	1728645240	19253.100000
b	1728646560	19242.100000	1728647280	19243.100000
b	1728647280	19243.100000	1728647340	19249.100000
s	1728647340	19249.100000	1728647940	19245.100000
b	1728648900	19240.100000	1728649560	19236.100000
s	1728649560	19236.100000	1728651000	19249.100000
b	1728651000	19249.100000	1728651540	19254.100000
b	1728651540	19254.100000	1728652500	19245.100000
b	1728652500	19245.100000	1728652920	19252.100000
b	1728653940	19264.100000	1728654120	19279.100000
b	1728654120	19279.100000	1728656400	19356.100000
b	1728656400	19356.100000	1728657600	19337.100000
b	1728659880	19357.100000	1728660480	19359.100000
b	1728662280	19367.100000	1728662400	19363.100000
b	1728662520	19363.100000	1728662640	19368.100000
b	1728662940	19363.100000	1728663360	19366.100000
s	1728663360	19366.100000	1728663480	19360.100000
b	1728664320	19364.100000	1728664800	19358.100000
s	1728665460	19359.100000	1728665640	19351.100000
s	1728666000	19359.100000	1728666300	19354.100000
b	1728666540	19358.100000	1728666960	19357.100000
